type,time
LARGE_FALSE_IN_BBOX,0.006014044749963432
LARGE_TRUE_NO_CONTAINS,0.00459163484997589
LARGE_TRUE_NO_CONTAINS,0.0028918505999627085
LARGE_FALSE_IN_BBOX,0.008826916499992876
LARGE_FALSE_IN_BBOX,0.015238552749997325
LARGE_TRUE_NO_CONTAINS,0.0029691830499814385
MIXED_TRUE_NO_CONTAINS,0.0028944914500243614
LARGE_TRUE_NO_CONTAINS,0.01068867244998728
LARGE_TRUE_NO_CONTAINS,0.004616228650002085
MIXED_FALSE_IN_BBOX,0.004261417100042309
LARGE_TRUE_NO_CONTAINS,0.00797334525000224
LARGE_TRUE_NO_CONTAINS,0.005912677649985198
MIXED_TRUE_NO_CONTAINS,0.0023848837000059577
LARGE_TRUE_NO_CONTAINS,0.007225187399990318
LARGE_TRUE_NO_CONTAINS,0.004471556899989082
LARGE_FALSE_IN_BBOX,0.011521663800021998
LARGE_TRUE_NO_CONTAINS,0.0057441867500074295
LARGE_TRUE_NO_CONTAINS,0.009605598000007376
LARGE_FALSE_IN_BBOX,0.015742909199980205
LARGE_TRUE_NO_CONTAINS,0.006936829799997213
LARGE_TRUE_NO_CONTAINS,0.002046136850003677
LARGE_TRUE_NO_CONTAINS,0.017169147750018966
LARGE_FALSE_IN_BBOX,0.00880405805000919
LARGE_TRUE_NO_CONTAINS,0.0035016466999877593
LARGE_TRUE_NO_CONTAINS,0.005388905800009525
LARGE_TRUE_NO_CONTAINS,0.007020829650036831
LARGE_FALSE_IN_BBOX,0.009030486949995975
LARGE_TRUE_NO_CONTAINS,0.015131438449998313
LARGE_TRUE_NO_CONTAINS,0.006777651150014208
LARGE_FALSE_IN_BBOX,0.007090019999986907
LARGE_TRUE_NO_CONTAINS,0.01833619385001839
LARGE_FALSE_IN_BBOX,0.005530244400006268
LARGE_TRUE_NO_CONTAINS,0.004392771450011423
LARGE_FALSE_IN_BBOX,0.01688306820001344
LARGE_TRUE_NO_CONTAINS,0.025546657999984745
LARGE_FALSE_IN_BBOX,0.02020329050001237
LARGE_TRUE_NO_CONTAINS,0.002037551949979388
MIXED_TRUE_NO_CONTAINS,0.002533335599991915
LARGE_TRUE_NO_CONTAINS,0.010695520250010304
LARGE_TRUE_NO_CONTAINS,0.005223973000011028
LARGE_TRUE_NO_CONTAINS,0.00949433720002162
LARGE_TRUE_NO_CONTAINS,0.02095972100000836
LARGE_TRUE_NO_CONTAINS,0.0035041404999901714
LARGE_TRUE_NO_CONTAINS,0.0037827603500318217
LARGE_TRUE_NO_CONTAINS,0.005003243849978389
LARGE_FALSE_IN_BBOX,0.0168777586500255
LARGE_TRUE_NO_CONTAINS,0.002966412849991684
LARGE_TRUE_NO_CONTAINS,0.003308824149962675
MIXED_TRUE_NO_CONTAINS,0.009955439550003576
LARGE_FALSE_IN_BBOX,0.007279308700026377
LARGE_FALSE_IN_BBOX,0.009588329050029643
LARGE_TRUE_NO_CONTAINS,0.04050997700001062
LARGE_TRUE_NO_CONTAINS,0.019491619199970955
LARGE_FALSE_IN_BBOX,0.018290334550010813
LARGE_TRUE_NO_CONTAINS,0.004851643800020611
MIXED_FALSE_IN_BBOX,0.009416308250001748
LARGE_TRUE_NO_CONTAINS,0.005226624250008171
LARGE_TRUE_NO_CONTAINS,0.01252791625001919
LARGE_TRUE_NO_CONTAINS,0.02179297850002513
LARGE_TRUE_NO_CONTAINS,0.0028363404000174342
MIXED_FALSE_IN_BBOX,0.009649517549996744
LARGE_TRUE_NO_CONTAINS,0.002974070899972503
LARGE_TRUE_NO_CONTAINS,0.0022864544999720237
LARGE_FALSE_IN_BBOX,0.005181779299982736
LARGE_FALSE_IN_BBOX,0.010383974249998573
LARGE_TRUE_NO_CONTAINS,0.018998869549977825
LARGE_TRUE_NO_CONTAINS,0.019287805800013304
LARGE_TRUE_NO_CONTAINS,0.005442732650044491
LARGE_FALSE_IN_BBOX,0.01914068460000635
LARGE_TRUE_NO_CONTAINS,0.004157086400027765
LARGE_TRUE_NO_CONTAINS,0.004770449249963349
LARGE_TRUE_NO_CONTAINS,0.0010983086499891214
LARGE_TRUE_NO_CONTAINS,0.0042117627499919765
LARGE_FALSE_IN_BBOX,0.026292696049995356
LARGE_TRUE_NO_CONTAINS,0.010002172400027121
LARGE_TRUE_NO_CONTAINS,0.002888906499993027
LARGE_TRUE_NO_CONTAINS,0.03390217679998386
LARGE_TRUE_NO_CONTAINS,0.002950884350002525
MIXED_TRUE_NO_CONTAINS,0.004262357849984255
LARGE_TRUE_NO_CONTAINS,0.009767869400002382
LARGE_TRUE_NO_CONTAINS,0.013750730249967091
LARGE_TRUE_NO_CONTAINS,0.021988717249996625
LARGE_TRUE_NO_CONTAINS,0.004008233749982537
LARGE_TRUE_NO_CONTAINS,0.005184892650004258
LARGE_TRUE_NO_CONTAINS,0.016780947250026657
LARGE_FALSE_IN_BBOX,0.01559197619999395
LARGE_FALSE_IN_BBOX,0.005636689599987222
LARGE_TRUE_NO_CONTAINS,0.002444870150020506
LARGE_TRUE_NO_CONTAINS,0.0029550596500030222
LARGE_FALSE_IN_BBOX,0.023880419599981904
MIXED_FALSE_IN_BBOX,0.009619967150001685
LARGE_TRUE_NO_CONTAINS,0.011704175499971825
MIXED_TRUE_NO_CONTAINS,0.0025744156499968086
LARGE_TRUE_NO_CONTAINS,0.004513373600002524
LARGE_FALSE_IN_BBOX,0.004376586400030647
LARGE_TRUE_NO_CONTAINS,0.022870938250025574
LARGE_TRUE_NO_CONTAINS,0.017356022000012673
LARGE_TRUE_NO_CONTAINS,0.0037424426000143285
LARGE_TRUE_NO_CONTAINS,0.017895698900019852
LARGE_TRUE_NO_CONTAINS,0.004084274100023322
LARGE_TRUE_NO_CONTAINS,0.035540409900022496
LARGE_FALSE_IN_BBOX,0.007706485600010637
LARGE_TRUE_NO_CONTAINS,0.010756620050005949
LARGE_FALSE_IN_BBOX,0.0077578667000125275
LARGE_TRUE_NO_CONTAINS,0.0219581326000025
LARGE_TRUE_NO_CONTAINS,0.008146788299973196
SMALL_FALSE_IN_BBOX,0.00031809975002943246
SMALL_FALSE_IN_BBOX,0.0003289512500032288
SMALL_FALSE_IN_BBOX,0.00026175395000791466
SMALL_FALSE_IN_BBOX,0.0003387014000054478
SMALL_FALSE_IN_BBOX,0.00026107189996764645
SMALL_FALSE_IN_BBOX,0.0002546087000155239
SMALL_FALSE_IN_BBOX,0.0002800965999995242
SMALL_FALSE_IN_BBOX,0.00017838619996837223
SMALL_FALSE_IN_BBOX,0.0003305662000002485
SMALL_FALSE_IN_BBOX,0.0003070839500196598
SMALL_FALSE_IN_BBOX,0.0002877967000131321
MIXED_FALSE_IN_BBOX,0.00911413285002709
SMALL_FALSE_IN_BBOX,0.0003974942500008183
SMALL_FALSE_IN_BBOX,0.00035666374997163076
SMALL_FALSE_IN_BBOX,0.0004030477500236884
SMALL_FALSE_IN_BBOX,0.00028578804999597197
SMALL_FALSE_IN_BBOX,0.0002221723000275233
SMALL_FALSE_IN_BBOX,0.00022590285002479504
SMALL_FALSE_IN_BBOX,0.00018500404999031162
SMALL_FALSE_IN_BBOX,0.0002690106000045489
SMALL_FALSE_IN_BBOX,0.0005182764999972278
SMALL_FALSE_IN_BBOX,0.00032599314999970375
SMALL_FALSE_IN_BBOX,0.00026932890000352927
SMALL_FALSE_IN_BBOX,0.0004967166999904294
SMALL_FALSE_IN_BBOX,0.00017585529999450956
SMALL_FALSE_IN_BBOX,0.0002570171000115806
SMALL_FALSE_IN_BBOX,0.0002432810500067717
SMALL_FALSE_IN_BBOX,0.00032859204998203495
SMALL_FALSE_IN_BBOX,0.0003169164499922772
SMALL_FALSE_IN_BBOX,0.00020053555003869407
MIXED_TRUE_NO_CONTAINS,0.000653841499979535
SMALL_FALSE_IN_BBOX,0.0002427330500267999
SMALL_FALSE_IN_BBOX,0.00025634184999034915
SMALL_FALSE_IN_BBOX,0.00024320370002897107
SMALL_FALSE_IN_BBOX,0.0005039832500187913
SMALL_FALSE_IN_BBOX,0.0002463936999902216
SMALL_FALSE_IN_BBOX,0.00025502889998278987
SMALL_FALSE_IN_BBOX,0.00026363369997852717
SMALL_FALSE_IN_BBOX,0.0002885547000005317
SMALL_FALSE_IN_BBOX,0.00018517094999879192
SMALL_FALSE_IN_BBOX,0.0003943422000247665
SMALL_FALSE_IN_BBOX,0.0002354839500185335
SMALL_FALSE_IN_BBOX,0.00031597329998476196
SMALL_FALSE_IN_BBOX,0.00016494975002387947
SMALL_FALSE_IN_BBOX,0.00027686849998644905
SMALL_FALSE_IN_BBOX,0.00029919440003141063
SMALL_FALSE_IN_BBOX,0.00020670629996857314
SMALL_FALSE_IN_BBOX,0.00035222414999225293
SMALL_FALSE_IN_BBOX,0.00033795000003919993
SMALL_FALSE_IN_BBOX,0.00019451624998509943
SMALL_FALSE_IN_BBOX,0.00033497614999760116
SMALL_FALSE_IN_BBOX,0.0003395891999844025
SMALL_FALSE_IN_BBOX,0.0002640563000113616
SMALL_FALSE_IN_BBOX,0.00025358604998473313
SMALL_FALSE_IN_BBOX,0.0002357098999709706
SMALL_FALSE_IN_BBOX,0.0002318265999747382
SMALL_FALSE_IN_BBOX,0.0002213768500041624
SMALL_FALSE_IN_BBOX,0.00022437644997808093
SMALL_FALSE_IN_BBOX,0.00024600579999969343
SMALL_FALSE_IN_BBOX,0.00020286245003262593
SMALL_FALSE_IN_BBOX,0.000272110550031357
SMALL_FALSE_IN_BBOX,0.00023387805003949325
SMALL_FALSE_IN_BBOX,0.0002121950999935507
MIXED_FALSE_IN_BBOX,0.022908853150011056
SMALL_FALSE_IN_BBOX,0.0002486312499968335
SMALL_FALSE_IN_BBOX,0.0003735711999979685
SMALL_FALSE_IN_BBOX,0.0003760220499771094
SMALL_FALSE_IN_BBOX,0.0002371257000049809
SMALL_FALSE_IN_BBOX,0.00018414669998492172
SMALL_FALSE_IN_BBOX,0.00029391099997155834
MIXED_FALSE_IN_BBOX,0.0025115908999850944
SMALL_FALSE_IN_BBOX,0.0002844751500106213
SMALL_FALSE_IN_BBOX,0.00024247000001196284
SMALL_FALSE_IN_BBOX,0.00024265284996545234
SMALL_FALSE_IN_BBOX,0.0002412083999843162
SMALL_FALSE_IN_BBOX,0.00026373259997853894
SMALL_FALSE_IN_BBOX,0.00023939355000948125
SMALL_FALSE_IN_BBOX,0.0002648003999638604
SMALL_FALSE_IN_BBOX,0.0002355606500259455
SMALL_FALSE_IN_BBOX,0.00020512639998742087
SMALL_FALSE_IN_BBOX,0.0003278254000179004
SMALL_FALSE_IN_BBOX,0.00018791940001392505
SMALL_FALSE_IN_BBOX,0.00035015099997508513
SMALL_FALSE_IN_BBOX,0.00026296089999959803
SMALL_FALSE_IN_BBOX,0.0002483228000073723
SMALL_FALSE_IN_BBOX,0.00026414740000291204
SMALL_FALSE_IN_BBOX,0.0002689120499780984
SMALL_FALSE_IN_BBOX,0.00017980205002459114
SMALL_FALSE_IN_BBOX,0.0002940841000054206
SMALL_FALSE_IN_BBOX,0.00036585455000022195
SMALL_FALSE_IN_BBOX,0.0002200523000283283
SMALL_FALSE_IN_BBOX,0.0002585398000064743
SMALL_FALSE_IN_BBOX,0.00026816214999598743
SMALL_FALSE_IN_BBOX,0.00022277330003817042
SMALL_FALSE_IN_BBOX,0.0003008984999723907
SMALL_FALSE_IN_BBOX,0.0003839895499822887
SMALL_FALSE_IN_BBOX,0.0004067791500347084
SMALL_FALSE_IN_BBOX,0.00022948199998609197
SMALL_FALSE_IN_BBOX,0.00020199344999127788
SMALL_FALSE_IN_BBOX,0.00019567669996831683
SMALL_FALSE_IN_BBOX,0.0001801967499886814
SMALL_FALSE_IN_BBOX,0.00025451930000599534
SMALL_FALSE_IN_BBOX,0.00031095439999262453
SMALL_FALSE_IN_BBOX,0.00023014645003058832
SMALL_FALSE_IN_BBOX,0.00021508895001716156
SMALL_FALSE_IN_BBOX,0.00028356130001157
SMALL_FALSE_IN_BBOX,0.00030395059998227224
MIXED_FALSE_IN_BBOX,0.0009379468499901122
SMALL_FALSE_IN_BBOX,0.0002683023000372486
SMALL_FALSE_IN_BBOX,0.0004337490000125399
SMALL_FALSE_IN_BBOX,0.00021001169998271507
SMALL_FALSE_IN_BBOX,0.0006073180499697628
SMALL_FALSE_IN_BBOX,0.00019954135000261887
SMALL_FALSE_IN_BBOX,0.0002585606500360882
SMALL_FALSE_IN_BBOX,0.0002920752499903756
SMALL_FALSE_IN_BBOX,0.000275280500000008
SMALL_FALSE_IN_BBOX,0.00024158135001925985
SMALL_FALSE_IN_BBOX,0.00020934254998792313
SMALL_FALSE_IN_BBOX,0.00019583594998948684
SMALL_FALSE_IN_BBOX,0.00022594750003008813
SMALL_FALSE_IN_BBOX,0.00038612399998783076
SMALL_FALSE_IN_BBOX,0.00032629685001666074
SMALL_FALSE_IN_BBOX,0.0002492038999662327
SMALL_FALSE_IN_BBOX,0.0002790502499919967
MIXED_TRUE_NO_CONTAINS,0.0008683080499849894
SMALL_FALSE_IN_BBOX,0.0002963435500078049
SMALL_FALSE_IN_BBOX,0.0002523259499866981
SMALL_FALSE_IN_BBOX,0.000292366250005216
SMALL_FALSE_IN_BBOX,0.0004587249999985943
MIXED_FALSE_IN_BBOX,0.002404725949963904
SMALL_FALSE_IN_BBOX,0.0002552834000198345
SMALL_FALSE_IN_BBOX,0.00022019660000296425
SMALL_FALSE_IN_BBOX,0.00029917224997007
SMALL_FALSE_IN_BBOX,0.00023715205002190488
SMALL_FALSE_IN_BBOX,0.00021970284997223643
SMALL_FALSE_IN_BBOX,0.00025631974999669184
SMALL_FALSE_IN_BBOX,0.00018270900000061374
SMALL_FALSE_IN_BBOX,0.0002233347499895899
SMALL_FALSE_IN_BBOX,0.00022786604999964767
SMALL_FALSE_IN_BBOX,0.0001862274999893998
SMALL_FALSE_IN_BBOX,0.000497434950011666
SMALL_FALSE_IN_BBOX,0.0002426147499591025
SMALL_FALSE_IN_BBOX,0.0001871247499821038
SMALL_FALSE_IN_BBOX,0.00032472699999743784
SMALL_FALSE_IN_BBOX,0.00019587429997045547
SMALL_FALSE_IN_BBOX,0.0002358990000175254
SMALL_FALSE_IN_BBOX,0.000230708000026425
SMALL_FALSE_IN_BBOX,0.0002884027000163769
SMALL_FALSE_IN_BBOX,0.00040128255000126956
SMALL_FALSE_IN_BBOX,0.0003886026499912987
SMALL_FALSE_IN_BBOX,0.0002287659999637981
SMALL_FALSE_IN_BBOX,0.00023550794999209755
SMALL_FALSE_IN_BBOX,0.0002727546500409517
SMALL_FALSE_IN_BBOX,0.0002655668500210595
SMALL_FALSE_IN_BBOX,0.00022912975000508596
SMALL_FALSE_IN_BBOX,0.00029081285001666404
SMALL_FALSE_IN_BBOX,0.0003852283000014722
SMALL_FALSE_IN_BBOX,0.00021825294998052415
SMALL_FALSE_IN_BBOX,0.00021743400002378622
SMALL_FALSE_IN_BBOX,0.0003134497500013822
SMALL_FALSE_IN_BBOX,0.0003784114500376745
SMALL_FALSE_IN_BBOX,0.00039316299998972684
SMALL_FALSE_IN_BBOX,0.00022953994998715644
SMALL_FALSE_IN_BBOX,0.0003150920500047505
SMALL_FALSE_IN_BBOX,0.0003813111499766819
SMALL_FALSE_IN_BBOX,0.0003251127499879658
SMALL_FALSE_IN_BBOX,0.0002499118999821803
MIXED_FALSE_IN_BBOX,0.0008335855000041192
SMALL_FALSE_IN_BBOX,0.00023514644999522716
SMALL_FALSE_IN_BBOX,0.0003195144000073924
SMALL_FALSE_IN_BBOX,0.00024231910001617507
SMALL_FALSE_IN_BBOX,0.0003483708500425564
SMALL_FALSE_IN_BBOX,0.00023758614997859695
SMALL_FALSE_IN_BBOX,0.0002595313500023622
SMALL_FALSE_IN_BBOX,0.0004170541999883426
SMALL_FALSE_IN_BBOX,0.000263170349990105
SMALL_FALSE_IN_BBOX,0.00032632845000080124
SMALL_FALSE_IN_BBOX,0.00028132134998486434
SMALL_FALSE_IN_BBOX,0.0002491094499873725
SMALL_FALSE_IN_BBOX,0.00020397059997776524
SMALL_FALSE_IN_BBOX,0.00030811329997959547
SMALL_FALSE_IN_BBOX,0.0002631581000059668
SMALL_FALSE_IN_BBOX,0.00033213394999620505
MIXED_FALSE_IN_BBOX,0.0024363412499951663
SMALL_FALSE_IN_BBOX,0.00022190689996932634
SMALL_FALSE_IN_BBOX,0.000351747400009117
SMALL_FALSE_IN_BBOX,0.000252268299982461
SMALL_FALSE_IN_BBOX,0.00031570159999319005
SMALL_FALSE_IN_BBOX,0.000309808449992488
SMALL_FALSE_IN_BBOX,0.0004275504000361252
SMALL_FALSE_IN_BBOX,0.0003258363499753614
SMALL_FALSE_IN_BBOX,0.0005161160499937978
SMALL_FALSE_IN_BBOX,0.00018430640002407018
SMALL_FALSE_IN_BBOX,0.00031282295003620675
SMALL_FALSE_IN_BBOX,0.00019434089999776917
SMALL_FALSE_IN_BBOX,0.00035415674997238964
SMALL_FALSE_IN_BBOX,0.0002866707499833865
SMALL_FALSE_IN_BBOX,0.00017377620001752804
SMALL_FALSE_IN_BBOX,0.0002934951000042929
SMALL_FALSE_IN_BBOX,0.00025178225000672684
SMALL_FALSE_IN_BBOX,0.00023815540002942727
SMALL_FALSE_IN_BBOX,0.0001829775999794947
SMALL_FALSE_IN_BBOX,0.0001973914500013052
SMALL_FALSE_IN_BBOX,0.00024059364995991926
SMALL_FALSE_IN_BBOX,0.0002873523500056763
SMALL_FALSE_IN_BBOX,0.00018198655002379382
SMALL_FALSE_IN_BBOX,0.00023957589996825845
SMALL_FALSE_IN_BBOX,0.0002589790000001813
SMALL_FALSE_IN_BBOX,0.00024604814998383515
SMALL_FALSE_IN_BBOX,0.0002642944500166777
SMALL_FALSE_IN_BBOX,0.0002025863000199024
SMALL_TRUE_NO_CONTAINS,0.00012421705000633664
SMALL_FALSE_IN_BBOX,0.0003178810000008525
SMALL_FALSE_IN_BBOX,0.0003213363999748253
SMALL_FALSE_IN_BBOX,0.0003358277499955875
SMALL_FALSE_IN_BBOX,0.00025699674997667896
MIXED_FALSE_IN_BBOX,0.0008583889999954408
SMALL_FALSE_IN_BBOX,0.00026381789998595193
SMALL_FALSE_IN_BBOX,0.00023597174999849812
SMALL_FALSE_IN_BBOX,0.0006188967000070988
SMALL_FALSE_IN_BBOX,0.0002323070000329608
SMALL_FALSE_IN_BBOX,0.00033080499997595325
SMALL_FALSE_IN_BBOX,0.0002633859499837854
SMALL_FALSE_IN_BBOX,0.00023277864997908181
SMALL_FALSE_IN_BBOX,0.0002224073999968823
SMALL_FALSE_IN_BBOX,0.00032610794996799084
SMALL_FALSE_IN_BBOX,0.00022522590002154174
MIXED_FALSE_IN_BBOX,0.0006020107000040298
SMALL_FALSE_IN_BBOX,0.00018405259997962277
SMALL_FALSE_IN_BBOX,0.0001827522500207124
SMALL_TRUE_NO_CONTAINS,0.00011049699996874551
SMALL_FALSE_IN_BBOX,0.0002752918000169302
SMALL_FALSE_IN_BBOX,0.00037220700000943906
SMALL_FALSE_IN_BBOX,0.00030746755001018753
SMALL_FALSE_IN_BBOX,0.0002445422499931738
SMALL_FALSE_IN_BBOX,0.00020744744997500675
SMALL_FALSE_IN_BBOX,0.00021911515000283543
SMALL_FALSE_IN_BBOX,0.00024167269998542906
SMALL_FALSE_IN_BBOX,0.0002835232500274287
SMALL_FALSE_IN_BBOX,0.00026794375003191817
SMALL_FALSE_IN_BBOX,0.000246798599982867
SMALL_FALSE_IN_BBOX,0.0003229890499824251
SMALL_FALSE_IN_BBOX,0.00032765705000201704
SMALL_FALSE_IN_BBOX,0.000381886850027513
SMALL_FALSE_IN_BBOX,0.00028557430000546445
MIXED_TRUE_NO_CONTAINS,0.0014831245499863145
SMALL_FALSE_IN_BBOX,0.00040041854999799397
SMALL_FALSE_IN_BBOX,0.00033938080000552875
SMALL_FALSE_IN_BBOX,0.000244576249997408
MIXED_FALSE_IN_BBOX,0.0024150061500222363
SMALL_FALSE_IN_BBOX,0.0002945379500033596
SMALL_FALSE_IN_BBOX,0.00023263260000021545
SMALL_FALSE_IN_BBOX,0.00023163014998317522
SMALL_FALSE_IN_BBOX,0.0003054445499856229
SMALL_FALSE_IN_BBOX,0.0002502541499779909
SMALL_FALSE_IN_BBOX,0.0003065687999878719
SMALL_FALSE_IN_BBOX,0.0002955730999929074
SMALL_FALSE_IN_BBOX,0.00023972959997990982
SMALL_FALSE_IN_BBOX,0.00033088660002249525
SMALL_FALSE_IN_BBOX,0.00033368125000379225
SMALL_FALSE_IN_BBOX,0.00019864354999299394
SMALL_FALSE_IN_BBOX,0.00024273949998132593
SMALL_FALSE_IN_BBOX,0.00028447810000216124
SMALL_FALSE_IN_BBOX,0.0002983209999911196
SMALL_FALSE_IN_BBOX,0.00023331450001933262
SMALL_FALSE_IN_BBOX,0.0004108107500087499
SMALL_FALSE_IN_BBOX,0.0001951835999989271
SMALL_FALSE_IN_BBOX,0.0002515941000183375
SMALL_FALSE_IN_BBOX,0.00025366109998685714
SMALL_FALSE_IN_BBOX,0.00037101230000189387
SMALL_FALSE_IN_BBOX,0.00024153570002454216
SMALL_FALSE_IN_BBOX,0.00023715249999440858
SMALL_FALSE_IN_BBOX,0.00024198060000344413
SMALL_FALSE_IN_BBOX,0.00025534960000186404
SMALL_FALSE_IN_BBOX,0.00033214234999832113
SMALL_FALSE_IN_BBOX,0.000186485599988373
SMALL_FALSE_IN_BBOX,0.0002442341499772738
SMALL_FALSE_IN_BBOX,0.00019093574996986717
SMALL_FALSE_IN_BBOX,0.00021682084998246863
SMALL_FALSE_IN_BBOX,0.00019788300000982416
SMALL_FALSE_IN_BBOX,0.00025231889999304257
SMALL_FALSE_IN_BBOX,0.00023247035001077164
SMALL_FALSE_IN_BBOX,0.0002631639999890467
SMALL_TRUE_NO_CONTAINS,0.0002311753999947541
SMALL_FALSE_IN_BBOX,0.00031957210003383805
SMALL_FALSE_IN_BBOX,0.00022246704997996858
SMALL_FALSE_IN_BBOX,0.00023649669997212187
SMALL_FALSE_IN_BBOX,0.00025164570001834363
SMALL_FALSE_IN_BBOX,0.0002616787000079057
SMALL_FALSE_IN_BBOX,0.00024187425001400697
SMALL_FALSE_IN_BBOX,0.0002539761500429449
SMALL_FALSE_IN_BBOX,0.0002809086000070238
SMALL_FALSE_IN_BBOX,0.0002213129499978095
SMALL_FALSE_IN_BBOX,0.0003985913999713375
SMALL_FALSE_IN_BBOX,0.00019694520001394266
SMALL_FALSE_IN_BBOX,0.0002569708500232082
SMALL_FALSE_IN_BBOX,0.00026847195003938397
SMALL_FALSE_IN_BBOX,0.0003364247500030615
MIXED_FALSE_IN_BBOX,0.0008586950500102831
SMALL_FALSE_IN_BBOX,0.00020663665000029142
